channel,counts,energy_keV
4088,4,0.0000
4089,4,0.0000
4090,4,0.0000
4091,4,0.0000
4092,4,0.0000
4093,4,0.0000
4094,4,0.0000
4095,4,0.0000
4096,3,0.0000
4097,3,0.0000
4098,3,0.0000
4099,3,0.0000
4100,3,0.0000
4101,3,0.0000
4102,3,0.0000
4103,3,0.0000
4104,3,0.0000
4105,3,0.0000
4106,3,0.0000
4107,3,0.0000
4108,3,0.0000
4109,3,0.0000
4110,3,0.0000
4111,3,0.0000
4112,3,0.0000
4113,3,0.0000
4114,3,0.0000
4115,3,0.0000
4116,3,0.0000
4117,3,0.0000
4118,3,0.0000
4119,3,0.0000
4120,2,0.0000
4121,2,0.0000
4122,2,0.0000
4123,2,0.0000
4124,2,0.0000
4125,2,0.0000
4126,2,0.0000
4127,2,0.0000
4128,1,0.0000
4129,1,0.0000
4130,1,0.0000
4131,1,0.0000
4132,1,0.0000
4133,1,0.0000
4134,1,0.0000
4135,1,0.0000
4136,4,0.0000
4137,4,0.0000
4138,4,0.0000
4139,4,0.0000
4140,4,0.0000
4141,4,0.0000
4142,4,0.0000
4143,4,0.0000
4144,2,0.0000
4145,2,0.0000
4146,2,0.0000
4147,2,0.0000
4148,2,0.0000
4149,2,0.0000
4150,2,0.0000
4151,2,0.0000
4152,2,0.0000
4153,2,0.0000
4154,2,0.0000
4155,2,0.0000
4156,2,0.0000
4157,2,0.0000
4158,2,0.0000
4159,2,0.0000
4160,3,0.0000
4161,3,0.0000
4162,3,0.0000
4163,3,0.0000
4164,3,0.0000
4165,3,0.0000
4166,3,0.0000
4167,3,0.0000
4168,4,0.0000
4169,4,0.0000
4170,4,0.0000
4171,4,0.0000
4172,4,0.0000
4173,4,0.0000
4174,4,0.0000
4175,4,0.0000
4176,2,0.0000
4177,2,0.0000
4178,2,0.0000
4179,2,0.0000
4180,2,0.0000
4181,2,0.0000
4182,2,0.0000
4183,2,0.0000
4184,1,0.0000
4185,1,0.0000
4186,1,0.0000
4187,1,0.0000
4188,1,0.0000
4189,1,0.0000
4190,1,0.0000
4191,1,0.0000
4192,0,0.0000
4193,0,0.0000
4194,0,0.0000
4195,0,0.0000
4196,0,0.0000
4197,0,0.0000
4198,0,0.0000
4199,0,0.0000
4200,2,0.0000
4201,2,0.0000
4202,2,0.0000
4203,2,0.0000
4204,2,0.0000
4205,2,0.0000
4206,2,0.0000
4207,2,0.0000
4208,0,0.0000
4209,0,0.0000
4210,0,0.0000
4211,0,0.0000
4212,0,0.0000
4213,0,0.0000
4214,0,0.0000
4215,0,0.0000
4216,1,0.0000
4217,1,0.0000
4218,1,0.0000
4219,1,0.0000
4220,1,0.0000
4221,1,0.0000
4222,1,0.0000
4223,1,0.0000
4224,3,0.0000
4225,3,0.0000
4226,3,0.0000
4227,3,0.0000
4228,3,0.0000
4229,3,0.0000
4230,3,0.0000
4231,3,0.0000
4232,3,0.0000
4233,3,0.0000
4234,3,0.0000
4235,3,0.0000
4236,3,0.0000
4237,3,0.0000
4238,3,0.0000
4239,3,0.0000
4240,2,0.0000
4241,2,0.0000
4242,2,0.0000
4243,2,0.0000
4244,2,0.0000
4245,2,0.0000
4246,2,0.0000
4247,2,0.0000
4248,3,0.0000
4249,3,0.0000
4250,3,0.0000
4251,3,0.0000
4252,3,0.0000
4253,3,0.0000
4254,3,0.0000
4255,3,0.0000
4256,2,0.0000
4257,2,0.0000
4258,2,0.0000
4259,2,0.0000
4260,2,0.0000
4261,2,0.0000
4262,2,0.0000
4263,2,0.0000
4264,6,0.0000
4265,6,0.0000
4266,6,0.0000
4267,6,0.0000
4268,6,0.0000
4269,6,0.0000
4270,6,0.0000
4271,6,0.0000
4272,2,0.0000
4273,2,0.0000
4274,2,0.0000
4275,2,0.0000
4276,2,0.0000
4277,2,0.0000
4278,2,0.0000
4279,2,0.0000
4280,1,0.0000
4281,1,0.0000
4282,1,0.0000
4283,1,0.0000
4284,1,0.0000
4285,1,0.0000
4286,1,0.0000
4287,1,0.0000
4288,3,0.0000
4289,3,0.0000
4290,3,0.0000
4291,3,0.0000
4292,3,0.0000
4293,3,0.0000
4294,3,0.0000
4295,3,0.0000
4296,1,0.0000
4297,1,0.0000
4298,1,0.0000
4299,1,0.0000
4300,1,0.0000
4301,1,0.0000
4302,1,0.0000
4303,1,0.0000
4304,4,0.0000
4305,4,0.0000
4306,4,0.0000
4307,4,0.0000
4308,4,0.0000
4309,4,0.0000
4310,4,0.0000
4311,4,0.0000
4312,0,0.0000
4313,0,0.0000
4314,0,0.0000
4315,0,0.0000
4316,0,0.0000
4317,0,0.0000
4318,0,0.0000
4319,0,0.0000
4320,3,0.0000
4321,3,0.0000
4322,3,0.0000
4323,3,0.0000
4324,3,0.0000
4325,3,0.0000
4326,3,0.0000
4327,3,0.0000
4328,1,0.0000
4329,1,0.0000
4330,1,0.0000
4331,1,0.0000
4332,1,0.0000
4333,1,0.0000
4334,1,0.0000
4335,1,0.0000
4336,1,0.0000
4337,1,0.0000
4338,1,0.0000
4339,1,0.0000
4340,1,0.0000
4341,1,0.0000
4342,1,0.0000
4343,1,0.0000
4344,2,0.0000
4345,2,0.0000
4346,2,0.0000
4347,2,0.0000
4348,2,0.0000
4349,2,0.0000
4350,2,0.0000
4351,2,0.0000
4352,3,0.0000
4353,3,0.0000
4354,3,0.0000
4355,3,0.0000
4356,3,0.0000
4357,3,0.0000
4358,3,0.0000
4359,3,0.0000
4360,3,0.0000
4361,3,0.0000
4362,3,0.0000
4363,3,0.0000
4364,3,0.0000
4365,3,0.0000
4366,3,0.0000
4367,3,0.0000
4368,0,0.0000
4369,0,0.0000
4370,0,0.0000
4371,0,0.0000
4372,0,0.0000
4373,0,0.0000
4374,0,0.0000
4375,0,0.0000
4376,2,0.0000
4377,2,0.0000
4378,2,0.0000
4379,2,0.0000
4380,2,0.0000
4381,2,0.0000
4382,2,0.0000
4383,2,0.0000
4384,1,0.0000
4385,1,0.0000
4386,1,0.0000
4387,1,0.0000
4388,1,0.0000
4389,1,0.0000
4390,1,0.0000
4391,1,0.0000
4392,3,0.0000
4393,3,0.0000
4394,3,0.0000
4395,3,0.0000
4396,3,0.0000
4397,3,0.0000
4398,3,0.0000
4399,3,0.0000
4400,3,0.0000
4401,3,0.0000
4402,3,0.0000
4403,3,0.0000
4404,3,0.0000
4405,3,0.0000
4406,3,0.0000
4407,3,0.0000
4408,2,0.0000
4409,2,0.0000
4410,2,0.0000
4411,2,0.0000
4412,2,0.0000
4413,2,0.0000
4414,2,0.0000
4415,2,0.0000
4416,2,0.0000
4417,2,0.0000
4418,2,0.0000
4419,2,0.0000
4420,2,0.0000
4421,2,0.0000
4422,2,0.0000
4423,2,0.0000
4424,1,0.0000
4425,1,0.0000
4426,1,0.0000
4427,1,0.0000
4428,1,0.0000
4429,1,0.0000
4430,1,0.0000
4431,1,0.0000
4432,1,0.0000
4433,1,0.0000
4434,1,0.0000
4435,1,0.0000
4436,1,0.0000
4437,1,0.0000
4438,1,0.0000
4439,1,0.0000
4440,1,0.0000
4441,1,0.0000
4442,1,0.0000
4443,1,0.0000
4444,1,0.0000
4445,1,0.0000
4446,1,0.0000
4447,1,0.0000
4448,0,0.0000
4449,0,0.0000
4450,0,0.0000
4451,0,0.0000
4452,0,0.0000
4453,0,0.0000
4454,0,0.0000
4455,0,0.0000
4456,1,0.0000
4457,1,0.0000
4458,1,0.0000
4459,1,0.0000
4460,1,0.0000
4461,1,0.0000
4462,1,0.0000
4463,1,0.0000
4464,1,0.0000
4465,1,0.0000
4466,1,0.0000
4467,1,0.0000
4468,1,0.0000
4469,1,0.0000
4470,1,0.0000
4471,1,0.0000
4472,1,0.0000
4473,1,0.0000
4474,1,0.0000
4475,1,0.0000
4476,1,0.0000
4477,1,0.0000
4478,1,0.0000
4479,1,0.0000
4480,1,0.0000
4481,1,0.0000
4482,1,0.0000
4483,1,0.0000
4484,1,0.0000
4485,1,0.0000
4486,1,0.0000
4487,1,0.0000
4488,1,0.0000
4489,1,0.0000
4490,1,0.0000
4491,1,0.0000
4492,1,0.0000
4493,1,0.0000
4494,1,0.0000
4495,1,0.0000
4496,2,0.0000
4497,2,0.0000
4498,2,0.0000
4499,2,0.0000
4500,2,0.0000
4501,2,0.0000
4502,2,0.0000
4503,2,0.0000
4504,3,0.0000
4505,3,0.0000
4506,3,0.0000
4507,3,0.0000
4508,3,0.0000
4509,3,0.0000
4510,3,0.0000
4511,3,0.0000
4512,2,0.0000
4513,2,0.0000
4514,2,0.0000
4515,2,0.0000
4516,2,0.0000
4517,2,0.0000
4518,2,0.0000
4519,2,0.0000
4520,0,0.0000
4521,0,0.0000
4522,0,0.0000
4523,0,0.0000
4524,0,0.0000
4525,0,0.0000
4526,0,0.0000
4527,0,0.0000
4528,1,0.0000
4529,1,0.0000
4530,1,0.0000
4531,1,0.0000
4532,1,0.0000
4533,1,0.0000
4534,1,0.0000
4535,1,0.0000
4536,2,0.0000
4537,2,0.0000
4538,2,0.0000
4539,2,0.0000
4540,2,0.0000
4541,2,0.0000
4542,2,0.0000
4543,2,0.0000
4544,2,0.0000
4545,2,0.0000
4546,2,0.0000
4547,2,0.0000
4548,2,0.0000
4549,2,0.0000
4550,2,0.0000
4551,2,0.0000
4552,3,0.0000
4553,3,0.0000
4554,3,0.0000
4555,3,0.0000
4556,3,0.0000
4557,3,0.0000
4558,3,0.0000
4559,3,0.0000
4560,2,0.0000
4561,2,0.0000
4562,2,0.0000
4563,2,0.0000
4564,2,0.0000
4565,2,0.0000
4566,2,0.0000
4567,2,0.0000
4568,1,0.0000
4569,1,0.0000
4570,1,0.0000
4571,1,0.0000
4572,1,0.0000
4573,1,0.0000
4574,1,0.0000
4575,1,0.0000
4576,4,0.0000
4577,4,0.0000
4578,4,0.0000
4579,4,0.0000
4580,4,0.0000
4581,4,0.0000
4582,4,0.0000
4583,4,0.0000
4584,3,0.0000
4585,3,0.0000
4586,3,0.0000
4587,3,0.0000
4588,3,0.0000
4589,3,0.0000
4590,3,0.0000
4591,3,0.0000
4592,0,0.0000
4593,0,0.0000
4594,0,0.0000
4595,0,0.0000
4596,0,0.0000
4597,0,0.0000
4598,0,0.0000
4599,0,0.0000
4600,1,0.0000
4601,1,0.0000
4602,1,0.0000
4603,1,0.0000
4604,1,0.0000
4605,1,0.0000
4606,1,0.0000
4607,1,0.0000
4608,2,0.0000
4609,2,0.0000
4610,2,0.0000
4611,2,0.0000
4612,2,0.0000
4613,2,0.0000
4614,2,0.0000
4615,2,0.0000
4616,3,0.0000
4617,3,0.0000
4618,3,0.0000
4619,3,0.0000
4620,3,0.0000
4621,3,0.0000
4622,3,0.0000
4623,3,0.0000
4624,0,0.0000
4625,0,0.0000
4626,0,0.0000
4627,0,0.0000
4628,0,0.0000
4629,0,0.0000
4630,0,0.0000
4631,0,0.0000
4632,0,0.0000
4633,0,0.0000
4634,0,0.0000
4635,0,0.0000
4636,0,0.0000
4637,0,0.0000
4638,0,0.0000
4639,0,0.0000
4640,3,0.0000
4641,3,0.0000
4642,3,0.0000
4643,3,0.0000
4644,3,0.0000
4645,3,0.0000
4646,3,0.0000
4647,3,0.0000
4648,1,0.0000
4649,1,0.0000
4650,1,0.0000
4651,1,0.0000
4652,1,0.0000
4653,1,0.0000
4654,1,0.0000
4655,1,0.0000
4656,1,0.0000
4657,1,0.0000
4658,1,0.0000
4659,1,0.0000
4660,1,0.0000
4661,1,0.0000
4662,1,0.0000
4663,1,0.0000
4664,1,0.0000
4665,1,0.0000
4666,1,0.0000
4667,1,0.0000
4668,1,0.0000
4669,1,0.0000
4670,1,0.0000
4671,1,0.0000
4672,2,0.0000
4673,2,0.0000
4674,2,0.0000
4675,2,0.0000
4676,2,0.0000
4677,2,0.0000
4678,2,0.0000
4679,2,0.0000
4680,1,0.0000
4681,1,0.0000
4682,1,0.0000
4683,1,0.0000
4684,1,0.0000
4685,1,0.0000
4686,1,0.0000
4687,1,0.0000
4688,2,0.0000
4689,2,0.0000
4690,2,0.0000
4691,2,0.0000
4692,2,0.0000
4693,2,0.0000
4694,2,0.0000
4695,2,0.0000
4696,0,0.0000
4697,0,0.0000
4698,0,0.0000
4699,0,0.0000
4700,0,0.0000
4701,0,0.0000
4702,0,0.0000
4703,0,0.0000
4704,3,0.0000
4705,3,0.0000
4706,3,0.0000
4707,3,0.0000
4708,3,0.0000
4709,3,0.0000
4710,3,0.0000
4711,3,0.0000
4712,1,0.0000
4713,1,0.0000
4714,1,0.0000
4715,1,0.0000
4716,1,0.0000
4717,1,0.0000
4718,1,0.0000
4719,1,0.0000
4720,0,0.0000
4721,0,0.0000
4722,0,0.0000
4723,0,0.0000
4724,0,0.0000
4725,0,0.0000
4726,0,0.0000
4727,0,0.0000
4728,3,0.0000
4729,3,0.0000
4730,3,0.0000
4731,3,0.0000
4732,3,0.0000
4733,3,0.0000
4734,3,0.0000
4735,3,0.0000
4736,3,0.0000
4737,3,0.0000
4738,3,0.0000
4739,3,0.0000
4740,3,0.0000
4741,3,0.0000
4742,3,0.0000
4743,3,0.0000
4744,2,0.0000
4745,2,0.0000
4746,2,0.0000
4747,2,0.0000
4748,2,0.0000
4749,2,0.0000
4750,2,0.0000
4751,2,0.0000
4752,3,0.0000
4753,3,0.0000
4754,3,0.0000
4755,3,0.0000
4756,3,0.0000
4757,3,0.0000
4758,3,0.0000
4759,3,0.0000
4760,1,0.0000
4761,1,0.0000
4762,1,0.0000
4763,1,0.0000
4764,1,0.0000
4765,1,0.0000
4766,1,0.0000
4767,1,0.0000
4768,0,0.0000
4769,0,0.0000
4770,0,0.0000
4771,0,0.0000
4772,0,0.0000
4773,0,0.0000
4774,0,0.0000
4775,0,0.0000
4776,0,0.0000
4777,0,0.0000
4778,0,0.0000
4779,0,0.0000
4780,0,0.0000
4781,0,0.0000
4782,0,0.0000
4783,0,0.0000
4784,2,0.0000
4785,2,0.0000
4786,2,0.0000
4787,2,0.0000
4788,2,0.0000
4789,2,0.0000
4790,2,0.0000
4791,2,0.0000
4792,3,0.0000
4793,3,0.0000
4794,3,0.0000
4795,3,0.0000
4796,3,0.0000
4797,3,0.0000
4798,3,0.0000
4799,3,0.0000
4800,1,0.0000
4801,1,0.0000
4802,1,0.0000
4803,1,0.0000
4804,1,0.0000
4805,1,0.0000
4806,1,0.0000
4807,1,0.0000
4808,0,0.0000
4809,0,0.0000
4810,0,0.0000
4811,0,0.0000
4812,0,0.0000
4813,0,0.0000
4814,0,0.0000
4815,0,0.0000
4816,0,0.0000
4817,0,0.0000
4818,0,0.0000
4819,0,0.0000
4820,0,0.0000
4821,0,0.0000
4822,0,0.0000
4823,0,0.0000
4824,2,0.0000
4825,2,0.0000
4826,2,0.0000
4827,2,0.0000
4828,2,0.0000
4829,2,0.0000
4830,2,0.0000
4831,2,0.0000
4832,1,0.0000
4833,1,0.0000
4834,1,0.0000
4835,1,0.0000
4836,1,0.0000
4837,1,0.0000
4838,1,0.0000
4839,1,0.0000
4840,0,0.0000
4841,0,0.0000
4842,0,0.0000
4843,0,0.0000
4844,0,0.0000
4845,0,0.0000
4846,0,0.0000
4847,0,0.0000
4848,1,0.0000
4849,1,0.0000
4850,1,0.0000
4851,1,0.0000
4852,1,0.0000
4853,1,0.0000
4854,1,0.0000
4855,1,0.0000
4856,4,0.0000
4857,4,0.0000
4858,4,0.0000
4859,4,0.0000
4860,4,0.0000
4861,4,0.0000
4862,4,0.0000
4863,4,0.0000
4864,0,0.0000
4865,0,0.0000
4866,0,0.0000
4867,0,0.0000
4868,0,0.0000
4869,0,0.0000
4870,0,0.0000
4871,0,0.0000
4872,0,0.0000
4873,0,0.0000
4874,0,0.0000
4875,0,0.0000
4876,0,0.0000
4877,0,0.0000
4878,0,0.0000
4879,0,0.0000
4880,2,0.0000
4881,2,0.0000
4882,2,0.0000
4883,2,0.0000
4884,2,0.0000
4885,2,0.0000
4886,2,0.0000
4887,2,0.0000
4888,0,0.0000
4889,0,0.0000
4890,0,0.0000
4891,0,0.0000
4892,0,0.0000
4893,0,0.0000
4894,0,0.0000
4895,0,0.0000
4896,2,0.0000
4897,2,0.0000
4898,2,0.0000
4899,2,0.0000
4900,2,0.0000
4901,2,0.0000
4902,2,0.0000
4903,2,0.0000
4904,0,0.0000
4905,0,0.0000
4906,0,0.0000
4907,0,0.0000
4908,0,0.0000
4909,0,0.0000
4910,0,0.0000
4911,0,0.0000
4912,3,0.0000
4913,3,0.0000
4914,3,0.0000
4915,3,0.0000
4916,3,0.0000
4917,3,0.0000
4918,3,0.0000
4919,3,0.0000
4920,3,0.0000
4921,3,0.0000
4922,3,0.0000
4923,3,0.0000
4924,3,0.0000
4925,3,0.0000
4926,3,0.0000
4927,3,0.0000
4928,2,0.0000
4929,2,0.0000
4930,2,0.0000
4931,2,0.0000
4932,2,0.0000
4933,2,0.0000
4934,2,0.0000
4935,2,0.0000
4936,2,0.0000
4937,2,0.0000
4938,2,0.0000
4939,2,0.0000
4940,2,0.0000
4941,2,0.0000
4942,2,0.0000
4943,2,0.0000
4944,5,0.0000
4945,5,0.0000
4946,5,0.0000
4947,5,0.0000
4948,5,0.0000
4949,5,0.0000
4950,5,0.0000
4951,5,0.0000
4952,2,0.0000
4953,2,0.0000
4954,2,0.0000
4955,2,0.0000
4956,2,0.0000
4957,2,0.0000
4958,2,0.0000
4959,2,0.0000
4960,1,0.0000
4961,1,0.0000
4962,1,0.0000
4963,1,0.0000
4964,1,0.0000
4965,1,0.0000
4966,1,0.0000
4967,1,0.0000
4968,0,0.0000
4969,0,0.0000
4970,0,0.0000
4971,0,0.0000
4972,0,0.0000
4973,0,0.0000
4974,0,0.0000
4975,0,0.0000
4976,2,0.0000
4977,2,0.0000
4978,2,0.0000
4979,2,0.0000
4980,2,0.0000
4981,2,0.0000
4982,2,0.0000
4983,2,0.0000
4984,3,0.0000
4985,3,0.0000
4986,3,0.0000
4987,3,0.0000
4988,3,0.0000
4989,3,0.0000
4990,3,0.0000
4991,3,0.0000
4992,2,0.0000
4993,2,0.0000
4994,2,0.0000
4995,2,0.0000
4996,2,0.0000
4997,2,0.0000
4998,2,0.0000
4999,2,0.0000
5000,0,0.0000
5001,0,0.0000
5002,0,0.0000
5003,0,0.0000
5004,0,0.0000
5005,0,0.0000
5006,0,0.0000
5007,0,0.0000
5008,0,0.0000
5009,0,0.0000
5010,0,0.0000
5011,0,0.0000
5012,0,0.0000
5013,0,0.0000
5014,0,0.0000
5015,0,0.0000
5016,1,0.0000
5017,1,0.0000
5018,1,0.0000
5019,1,0.0000
5020,1,0.0000
5021,1,0.0000
5022,1,0.0000
5023,1,0.0000
5024,2,0.0000
5025,2,0.0000
5026,2,0.0000
5027,2,0.0000
5028,2,0.0000
5029,2,0.0000
5030,2,0.0000
5031,2,0.0000
5032,2,0.0000
5033,2,0.0000
5034,2,0.0000
5035,2,0.0000
5036,2,0.0000
5037,2,0.0000
5038,2,0.0000
5039,2,0.0000
5040,2,0.0000
5041,2,0.0000
5042,2,0.0000
5043,2,0.0000
5044,2,0.0000
5045,2,0.0000
5046,2,0.0000
5047,2,0.0000
5048,3,0.0000
5049,3,0.0000
5050,3,0.0000
5051,3,0.0000
5052,3,0.0000
5053,3,0.0000
5054,3,0.0000
5055,3,0.0000
5056,1,0.0000
5057,1,0.0000
5058,1,0.0000
5059,1,0.0000
5060,1,0.0000
5061,1,0.0000
5062,1,0.0000
5063,1,0.0000
5064,1,0.0000
5065,1,0.0000
5066,1,0.0000
5067,1,0.0000
5068,1,0.0000
5069,1,0.0000
5070,1,0.0000
5071,1,0.0000
5072,1,0.0000
5073,1,0.0000
5074,1,0.0000
5075,1,0.0000
5076,1,0.0000
5077,1,0.0000
5078,1,0.0000
5079,1,0.0000
5080,2,0.0000
5081,2,0.0000
5082,2,0.0000
5083,2,0.0000
5084,2,0.0000
5085,2,0.0000
5086,2,0.0000
5087,2,0.0000
5088,0,0.0000
5089,0,0.0000
5090,0,0.0000
5091,0,0.0000
5092,0,0.0000
5093,0,0.0000
5094,0,0.0000
5095,0,0.0000
5096,3,0.0000
5097,3,0.0000
5098,3,0.0000
5099,3,0.0000
5100,3,0.0000
5101,3,0.0000
5102,3,0.0000
5103,3,0.0000
5104,4,0.0000
5105,4,0.0000
5106,4,0.0000
5107,4,0.0000
5108,4,0.0000
5109,4,0.0000
5110,4,0.0000
5111,4,0.0000
5112,2,0.0000
5113,2,0.0000
5114,2,0.0000
5115,2,0.0000
5116,2,0.0000
5117,2,0.0000
5118,2,0.0000
5119,2,0.0000
5120,0,0.0000
5121,0,0.0000
5122,0,0.0000
5123,0,0.0000
5124,0,0.0000
5125,0,0.0000
5126,0,0.0000
5127,0,0.0000
5128,1,0.0000
5129,1,0.0000
5130,1,0.0000
5131,1,0.0000
5132,1,0.0000
5133,1,0.0000
5134,1,0.0000
5135,1,0.0000
5136,0,0.0000
5137,0,0.0000
5138,0,0.0000
5139,0,0.0000
5140,0,0.0000
5141,0,0.0000
5142,0,0.0000
5143,0,0.0000
5144,0,0.0000
5145,0,0.0000
5146,0,0.0000
5147,0,0.0000
5148,0,0.0000
5149,0,0.0000
5150,0,0.0000
5151,0,0.0000
5152,2,0.0000
5153,2,0.0000
5154,2,0.0000
5155,2,0.0000
5156,2,0.0000
5157,2,0.0000
5158,2,0.0000
5159,2,0.0000
5160,1,0.0000
5161,1,0.0000
5162,1,0.0000
5163,1,0.0000
5164,1,0.0000
5165,1,0.0000
5166,1,0.0000
5167,1,0.0000
5168,3,0.0000
5169,3,0.0000
5170,3,0.0000
5171,3,0.0000
5172,3,0.0000
5173,3,0.0000
5174,3,0.0000
5175,3,0.0000
5176,1,0.0000
5177,1,0.0000
5178,1,0.0000
5179,1,0.0000
5180,1,0.0000
5181,1,0.0000
5182,1,0.0000
5183,1,0.0000
5184,3,0.0000
5185,3,0.0000
5186,3,0.0000
5187,3,0.0000
5188,3,0.0000
5189,3,0.0000
5190,3,0.0000
5191,3,0.0000
5192,0,0.0000
5193,0,0.0000
5194,0,0.0000
5195,0,0.0000
5196,0,0.0000
5197,0,0.0000
5198,0,0.0000
5199,0,0.0000
5200,3,0.0000
5201,3,0.0000
5202,3,0.0000
5203,3,0.0000
5204,3,0.0000
5205,3,0.0000
5206,3,0.0000
5207,3,0.0000
5208,1,0.0000
5209,1,0.0000
5210,1,0.0000
5211,1,0.0000
5212,1,0.0000
5213,1,0.0000
5214,1,0.0000
5215,1,0.0000
5216,1,0.0000
5217,1,0.0000
5218,1,0.0000
5219,1,0.0000
5220,1,0.0000
5221,1,0.0000
5222,1,0.0000
5223,1,0.0000
5224,1,0.0000
5225,1,0.0000
5226,1,0.0000
5227,1,0.0000
5228,1,0.0000
5229,1,0.0000
5230,1,0.0000
5231,1,0.0000
5232,0,0.0000
5233,0,0.0000
5234,0,0.0000
5235,0,0.0000
5236,0,0.0000
5237,0,0.0000
5238,0,0.0000
5239,0,0.0000
5240,1,0.0000
5241,1,0.0000
5242,1,0.0000
5243,1,0.0000
5244,1,0.0000
5245,1,0.0000
5246,1,0.0000
5247,1,0.0000
5248,2,0.0000
5249,2,0.0000
5250,2,0.0000
5251,2,0.0000
5252,2,0.0000
5253,2,0.0000
5254,2,0.0000
5255,2,0.0000
5256,3,0.0000
5257,3,0.0000
5258,3,0.0000
5259,3,0.0000
5260,3,0.0000
5261,3,0.0000
5262,3,0.0000
5263,3,0.0000
5264,4,0.0000
5265,4,0.0000
5266,4,0.0000
5267,4,0.0000
5268,4,0.0000
5269,4,0.0000
5270,4,0.0000
5271,4,0.0000
5272,3,0.0000
5273,3,0.0000
5274,3,0.0000
5275,3,0.0000
5276,3,0.0000
5277,3,0.0000
5278,3,0.0000
5279,3,0.0000
5280,4,0.0000
5281,4,0.0000
5282,4,0.0000
5283,4,0.0000
5284,4,0.0000
5285,4,0.0000
5286,4,0.0000
5287,4,0.0000
5288,0,0.0000
5289,0,0.0000
5290,0,0.0000
5291,0,0.0000
5292,0,0.0000
5293,0,0.0000
5294,0,0.0000
5295,0,0.0000
5296,0,0.0000
5297,0,0.0000
5298,0,0.0000
5299,0,0.0000
5300,0,0.0000
5301,0,0.0000
5302,0,0.0000
5303,0,0.0000
5304,4,0.0000
5305,4,0.0000
5306,4,0.0000
5307,4,0.0000
5308,4,0.0000
5309,4,0.0000
5310,4,0.0000
5311,4,0.0000
5312,1,0.0000
5313,1,0.0000
5314,1,0.0000
5315,1,0.0000
5316,1,0.0000
5317,1,0.0000
5318,1,0.0000
5319,1,0.0000
5320,3,0.0000
5321,3,0.0000
5322,3,0.0000
5323,3,0.0000
5324,3,0.0000
5325,3,0.0000
5326,3,0.0000
5327,3,0.0000
5328,1,0.0000
5329,1,0.0000
5330,1,0.0000
5331,1,0.0000
5332,1,0.0000
5333,1,0.0000
5334,1,0.0000
5335,1,0.0000
5336,1,0.0000
5337,1,0.0000
5338,1,0.0000
5339,1,0.0000
5340,1,0.0000
5341,1,0.0000
5342,1,0.0000
5343,1,0.0000
5344,0,0.0000
5345,0,0.0000
5346,0,0.0000
5347,0,0.0000
5348,0,0.0000
5349,0,0.0000
5350,0,0.0000
5351,0,0.0000
5352,1,0.0000
5353,1,0.0000
5354,1,0.0000
5355,1,0.0000
5356,1,0.0000
5357,1,0.0000
5358,1,0.0000
5359,1,0.0000
5360,2,0.0000
5361,2,0.0000
5362,2,0.0000
5363,2,0.0000
5364,2,0.0000
5365,2,0.0000
5366,2,0.0000
5367,2,0.0000
5368,0,0.0000
5369,0,0.0000
5370,0,0.0000
5371,0,0.0000
5372,0,0.0000
5373,0,0.0000
5374,0,0.0000
5375,0,0.0000
5376,0,0.0000
5377,0,0.0000
5378,0,0.0000
5379,0,0.0000
5380,0,0.0000
5381,0,0.0000
5382,0,0.0000
5383,0,0.0000
5384,2,0.0000
5385,2,0.0000
5386,2,0.0000
5387,2,0.0000
5388,2,0.0000
5389,2,0.0000
5390,2,0.0000
5391,2,0.0000
5392,0,0.0000
5393,0,0.0000
5394,0,0.0000
5395,0,0.0000
5396,0,0.0000
5397,0,0.0000
5398,0,0.0000
5399,0,0.0000
5400,3,0.0000
5401,3,0.0000
5402,3,0.0000
5403,3,0.0000
5404,3,0.0000
5405,3,0.0000
5406,3,0.0000
5407,3,0.0000
5408,1,0.0000
5409,1,0.0000
5410,1,0.0000
5411,1,0.0000
5412,1,0.0000
5413,1,0.0000
5414,1,0.0000
5415,1,0.0000
5416,4,0.0000
5417,4,0.0000
5418,4,0.0000
5419,4,0.0000
5420,4,0.0000
5421,4,0.0000
5422,4,0.0000
5423,4,0.0000
5424,1,0.0000
5425,1,0.0000
5426,1,0.0000
5427,1,0.0000
5428,1,0.0000
5429,1,0.0000
5430,1,0.0000
5431,1,0.0000
5432,2,0.0000
5433,2,0.0000
5434,2,0.0000
5435,2,0.0000
5436,2,0.0000
5437,2,0.0000
5438,2,0.0000
5439,2,0.0000
5440,4,0.0000
5441,4,0.0000
5442,4,0.0000
5443,4,0.0000
5444,4,0.0000
5445,4,0.0000
5446,4,0.0000
5447,4,0.0000
5448,1,0.0000
5449,1,0.0000
5450,1,0.0000
5451,1,0.0000
5452,1,0.0000
5453,1,0.0000
5454,1,0.0000
5455,1,0.0000
5456,1,0.0000
5457,1,0.0000
5458,1,0.0000
5459,1,0.0000
5460,1,0.0000
5461,1,0.0000
5462,1,0.0000
5463,1,0.0000
5464,0,0.0000
5465,0,0.0000
5466,0,0.0000
5467,0,0.0000
5468,0,0.0000
5469,0,0.0000
5470,0,0.0000
5471,0,0.0000
5472,1,0.0000
5473,1,0.0000
5474,1,0.0000
5475,1,0.0000
5476,1,0.0000
5477,1,0.0000
5478,1,0.0000
5479,1,0.0000
5480,1,0.0000
5481,1,0.0000
5482,1,0.0000
5483,1,0.0000
5484,1,0.0000
5485,1,0.0000
